epoch,train_loss,val_loss,val_dice_mean,val_iou_mean,lr,dice_MA,iou_MA,prec_MA,recall_MA,dice_HE,iou_HE,prec_HE,recall_HE,dice_EX,iou_EX,prec_EX,recall_EX,dice_SE,iou_SE,prec_SE,recall_SE
14,0.546041,0.541772,0.191089,0.118970,0.00025054,0.001492,0.000747,0.000747,0.988786,0.011635,0.005851,0.005852,0.976805,0.460934,0.299489,0.444566,0.478553,0.290297,0.169794,0.189256,0.622802
15,0.541880,0.540804,0.185570,0.116587,0.00023837,0.001542,0.000772,0.000772,0.989426,0.011920,0.005996,0.005997,0.975172,0.487718,0.322505,0.435275,0.554530,0.241102,0.137075,0.151406,0.591542
16,0.541729,0.537702,0.194141,0.121519,0.00022525,0.001560,0.000780,0.000781,0.771975,0.014292,0.007197,0.007201,0.933545,0.474772,0.311280,0.499452,0.452416,0.285940,0.166820,0.195645,0.531016
17,0.538118,0.536001,0.192035,0.120799,0.00021131,0.001828,0.000915,0.000915,0.765567,0.015842,0.007984,0.007991,0.906120,0.490262,0.324733,0.520280,0.463518,0.260211,0.149565,0.179717,0.471304
18,0.536835,0.530543,0.200176,0.126012,0.00019670,0.001715,0.000858,0.000858,0.845028,0.013474,0.006783,0.006786,0.945492,0.481873,0.317413,0.516613,0.451511,0.303641,0.178995,0.211864,0.535697
19,0.533597,0.527975,0.203349,0.127985,0.00018158,0.002363,0.001183,0.001183,0.767809,0.020707,0.010462,0.010477,0.874570,0.484983,0.320118,0.520631,0.453905,0.305341,0.180178,0.213061,0.538627
20,0.529116,0.518411,0.201765,0.126856,0.00016613,0.005111,0.002562,0.002572,0.410873,0.017464,0.008809,0.008820,0.876840,0.483927,0.319198,0.480603,0.487298,0.300558,0.176857,0.202806,0.580226
21,0.521623,0.504208,0.205054,0.129186,0.00015050,0.007533,0.003781,0.003853,0.168536,0.014500,0.007303,0.007309,0.896979,0.484182,0.319420,0.541855,0.437605,0.314000,0.186240,0.230808,0.490964
22,0.507994,0.488256,0.216370,0.137019,0.00013487,0.008723,0.004380,0.004511,0.131795,0.019099,0.009641,0.009660,0.836712,0.483842,0.319123,0.526241,0.447765,0.353817,0.214932,0.270383,0.511723
23,0.487387,0.442210,0.237808,0.154363,0.00011942,0.006285,0.003153,0.003240,0.104240,0.012315,0.006196,0.006198,0.948786,0.467668,0.305201,0.501142,0.438387,0.464964,0.302901,0.531051,0.413505
24,0.456163,0.416708,0.237273,0.153628,0.00010430,0.011138,0.005600,0.006187,0.055751,0.012182,0.006128,0.006130,0.955657,0.484263,0.319490,0.488804,0.479805,0.441510,0.283293,0.706167,0.321149
25,0.438467,0.415718,0.247155,0.162126,0.00008969,0.011656,0.005862,0.006586,0.050625,0.011883,0.005977,0.005979,0.954411,0.458161,0.297153,0.506651,0.418143,0.506919,0.339512,0.629690,0.424210
26,0.424013,0.408815,0.250145,0.164748,0.00007575,0.011396,0.005731,0.006158,0.076364,0.010651,0.005354,0.005355,0.949647,0.476485,0.312753,0.511667,0.445830,0.502046,0.335155,0.655134,0.406952
27,0.419186,0.403664,0.254937,0.168917,0.00006263,0.012283,0.006179,0.006934,0.053722,0.010509,0.005282,0.005284,0.955880,0.484188,0.319425,0.519288,0.453533,0.512768,0.344781,0.681236,0.411104
28,0.417702,0.403372,0.264315,0.177640,0.00005046,0.010902,0.005481,0.006381,0.037381,0.010488,0.005272,0.005274,0.935296,0.491294,0.325639,0.477647,0.505743,0.544577,0.374171,0.646279,0.470531
29,0.409680,0.397713,0.253550,0.168140,0.00003940,0.007086,0.003556,0.004654,0.014846,0.010736,0.005397,0.005398,0.949053,0.486630,0.321554,0.514627,0.461521,0.509749,0.342056,0.684792,0.405975
30,0.417170,0.401310,0.264291,0.177550,0.00002955,0.011244,0.005654,0.006648,0.036420,0.010690,0.005374,0.005376,0.941336,0.491797,0.326081,0.483569,0.500310,0.543433,0.373092,0.637599,0.473502
31,0.413293,0.398170,0.262801,0.176227,0.00002103,0.009494,0.004770,0.005860,0.024992,0.011470,0.005768,0.005771,0.925813,0.493900,0.327933,0.500880,0.487112,0.536340,0.366437,0.670761,0.446801
32,0.407180,0.395203,0.261871,0.175476,0.00001392,0.008914,0.004477,0.005655,0.021040,0.010997,0.005529,0.005531,0.938754,0.493643,0.327706,0.499568,0.487856,0.533931,0.364192,0.664807,0.446109
33,0.411825,0.397807,0.262250,0.175708,0.00000832,0.010347,0.005200,0.006194,0.031400,0.011114,0.005588,0.005590,0.934806,0.490280,0.324749,0.507960,0.473789,0.537258,0.367296,0.677000,0.445335
34,0.408872,0.398486,0.259300,0.173071,0.00000427,0.009634,0.004840,0.005943,0.025419,0.011001,0.005531,0.005533,0.940802,0.489182,0.323786,0.510253,0.469783,0.527382,0.358125,0.678359,0.431374
35,0.405359,0.396323,0.262715,0.175898,0.00000182,0.010995,0.005528,0.006684,0.030973,0.012258,0.006167,0.006170,0.913199,0.494320,0.328304,0.499981,0.488786,0.533287,0.363593,0.685418,0.436421
36,0.422427,0.394899,0.164289,0.104249,0.00030000,0.008112,0.004073,0.004146,0.187547,0.010324,0.005189,0.005190,0.972263,0.499582,0.332962,0.514423,0.485574,0.139139,0.074771,0.842605,0.075830
37,0.411748,0.390285,0.249136,0.164091,0.00029980,0.009170,0.004606,0.004693,0.199722,0.010872,0.005466,0.005467,0.957720,0.470772,0.307849,0.410089,0.552533,0.505728,0.338444,0.589267,0.442934
38,0.414588,0.394710,0.263388,0.177454,0.00029918,0.004130,0.002069,0.002073,0.524618,0.011828,0.005949,0.005951,0.944052,0.486463,0.321408,0.453375,0.524759,0.551132,0.380388,0.625136,0.492796
39,0.411627,0.398737,0.251757,0.166821,0.00029816,0.002492,0.001248,0.001248,0.730749,0.012579,0.006329,0.006331,0.958076,0.508039,0.340518,0.481263,0.537970,0.483916,0.319188,0.688002,0.373209
40,0.401896,0.398062,0.266741,0.180762,0.00029673,0.003078,0.001542,0.001543,0.691872,0.012361,0.006219,0.006222,0.934124,0.485544,0.320606,0.466485,0.506227,0.565979,0.394679,0.539321,0.595409
41,0.408714,0.391520,0.276430,0.189967,0.00029491,0.002875,0.001440,0.001441,0.718466,0.012877,0.006480,0.006482,0.956993,0.498268,0.331796,0.484282,0.513087,0.591701,0.420153,0.660348,0.535982
42,0.399158,0.385100,0.266156,0.179484,0.00029268,0.003567,0.001787,0.001788,0.670512,0.015388,0.007754,0.007758,0.937344,0.502661,0.335703,0.501593,0.503734,0.543008,0.372691,0.706250,0.441062
43,0.405074,0.373817,0.272269,0.185326,0.00029007,0.003067,0.001536,0.001536,0.772616,0.014041,0.007070,0.007072,0.955895,0.516465,0.348131,0.477712,0.562060,0.555505,0.384567,0.670717,0.474072
44,0.401982,0.378139,0.271524,0.184054,0.00028708,0.003634,0.001820,0.001821,0.836164,0.021440,0.010836,0.010850,0.898774,0.495771,0.329585,0.482594,0.509688,0.565252,0.393973,0.618518,0.520433
45,0.395155,0.380028,0.275110,0.187094,0.00028371,0.005621,0.002818,0.002823,0.651073,0.024237,0.012267,0.012292,0.859863,0.492138,0.326382,0.466584,0.520653,0.578442,0.406908,0.651197,0.520311
46,0.398950,0.378571,0.272734,0.184490,0.00027997,0.005406,0.002710,0.002714,0.693474,0.024995,0.012656,0.012680,0.867387,0.501987,0.335101,0.486945,0.517987,0.558550,0.387492,0.671951,0.477898
47,0.387487,0.379818,0.276562,0.187602,0.00027588,0.006309,0.003165,0.003170,0.629820,0.026819,0.013592,0.013622,0.859017,0.519682,0.351061,0.477250,0.570395,0.553439,0.382589,0.704321,0.455796
48,0.400744,0.392825,0.278338,0.190585,0.00027145,0.006918,0.003471,0.003480,0.574709,0.023721,0.012003,0.012031,0.837128,0.481733,0.317291,0.485351,0.478168,0.600982,0.429574,0.574209,0.630373
49,0.401764,0.386834,0.288868,0.198954,0.00026668,0.006841,0.003432,0.003441,0.584428,0.034480,0.017543,0.017632,0.776000,0.512110,0.344185,0.501426,0.523258,0.602040,0.430656,0.681269,0.539319
50,0.403594,0.379444,0.282536,0.192347,0.00026160,0.008145,0.004089,0.004106,0.497811,0.037402,0.019058,0.019162,0.777232,0.501064,0.334280,0.469455,0.537238,0.583532,0.411962,0.675025,0.513880
51,0.403379,0.393893,0.291356,0.201637,0.00025621,0.006639,0.003331,0.003337,0.629713,0.033640,0.017108,0.017175,0.812908,0.512640,0.344664,0.501782,0.523978,0.612503,0.441445,0.674281,0.561096
52,0.396999,0.379063,0.237155,0.153493,0.00025054,0.006503,0.003262,0.003268,0.632596,0.031899,0.016208,0.016265,0.821189,0.525065,0.355992,0.554744,0.498400,0.385154,0.238508,0.817162,0.251954
53,0.398200,0.380574,0.289023,0.197096,0.00024458,0.008954,0.004497,0.004524,0.429136,0.051741,0.026558,0.026892,0.681274,0.499174,0.332599,0.513905,0.485263,0.596225,0.424730,0.717996,0.509769
54,0.390858,0.373507,0.290772,0.199017,0.00023837,0.009482,0.004764,0.004789,0.478479,0.049765,0.025518,0.025766,0.725499,0.500366,0.333659,0.518606,0.483366,0.603476,0.432127,0.689675,0.536430
55,0.392570,0.409136,0.299426,0.206274,0.00023192,0.010782,0.005420,0.005457,0.444088,0.058297,0.030024,0.030423,0.696041,0.513246,0.345212,0.505240,0.521509,0.615381,0.444441,0.666651,0.571434
56,0.394831,0.371885,0.292230,0.198895,0.00022525,0.013660,0.006877,0.006934,0.454769,0.054479,0.028002,0.028307,0.722249,0.518486,0.349970,0.495135,0.544148,0.582296,0.410732,0.731058,0.483841
57,0.399113,0.416996,0.297611,0.204431,0.00021837,0.015508,0.007815,0.007892,0.443448,0.053824,0.027656,0.027901,0.759290,0.510218,0.342478,0.480755,0.543527,0.610894,0.439775,0.574927,0.651661
58,0.393895,0.369232,0.306270,0.207724,0.00021131,0.023701,0.011993,0.012135,0.505500,0.087629,0.045822,0.046844,0.677579,0.525418,0.356316,0.519917,0.531036,0.588331,0.416763,0.784701,0.470571
59,0.391853,0.362561,0.313384,0.206594,0.00020408,0.063357,0.032715,0.034124,0.442059,0.123405,0.065760,0.069402,0.556156,0.512933,0.344929,0.489814,0.538342,0.553841,0.382973,0.772757,0.431578
60,0.390889,0.352986,0.360328,0.235362,0.00019670,0.206037,0.114850,0.168980,0.263911,0.150790,0.081543,0.102287,0.286774,0.512896,0.344896,0.492427,0.535142,0.571591,0.400159,0.727839,0.470571
61,0.364374,0.348175,0.370872,0.250641,0.00018919,0.159256,0.086517,0.272727,0.112464,0.143865,0.077508,0.251575,0.100736,0.560144,0.389028,0.652731,0.490560,0.620223,0.449509,0.705196,0.553525
62,0.361042,0.347551,0.342511,0.227004,0.00018158,0.129946,0.069488,0.340118,0.080316,0.128346,0.068574,0.205988,0.093212,0.546824,0.376296,0.539189,0.554679,0.564928,0.393658,0.737429,0.457831
63,0.373310,0.338491,0.285414,0.194264,0.00017389,0.000000,0.000000,1.000000,0.000000,0.048392,0.024796,0.284437,0.026445,0.541875,0.371625,0.632283,0.474087,0.551390,0.380634,0.758500,0.433124
64,0.357098,0.343416,0.329967,0.227153,0.00016613,0.000000,0.000000,1.000000,0.000000,0.151304,0.081843,0.105468,0.267601,0.553382,0.382535,0.644645,0.484755,0.615183,0.444234,0.664588,0.572615
65,0.348619,0.345470,0.305328,0.211380,0.00015832,0.000000,0.000000,1.000000,0.000000,0.069571,0.036039,0.040781,0.236599,0.552666,0.381852,0.571732,0.534832,0.599075,0.427628,0.717974,0.513961
66,0.343413,0.335502,0.301233,0.208154,0.00015050,0.000000,0.000000,1.000000,0.000000,0.062709,0.032369,0.033982,0.405437,0.545925,0.375445,0.664862,0.463084,0.596298,0.424803,0.717723,0.510013
67,0.342737,0.337947,0.300478,0.208764,0.00014268,0.000000,0.000000,1.000000,0.000000,0.049236,0.025240,0.025617,0.631292,0.565460,0.394175,0.614809,0.523444,0.587215,0.415643,0.713770,0.498779
68,0.336435,0.334161,0.301944,0.210366,0.00013487,0.000000,0.000000,1.000000,0.000000,0.053253,0.027355,0.027687,0.694957,0.533766,0.364039,0.731561,0.420165,0.620757,0.450071,0.752712,0.528167
69,0.335553,0.321541,0.305755,0.215558,0.00012711,0.000000,0.000000,1.000000,0.000000,0.039141,0.019961,0.020062,0.799136,0.559785,0.388681,0.634290,0.500943,0.624096,0.453589,0.734741,0.542413
70,0.343343,0.326118,0.311227,0.220234,0.00011942,0.000000,0.000000,1.000000,0.000000,0.047465,0.024310,0.024474,0.783717,0.560824,0.389684,0.641473,0.498189,0.636619,0.466941,0.710950,0.576359
71,0.336514,0.326674,0.305958,0.213260,0.00011181,0.000000,0.000000,1.000000,0.000000,0.059670,0.030753,0.031076,0.746869,0.552221,0.381426,0.686383,0.461931,0.611943,0.440863,0.746935,0.518276
72,0.335073,0.324513,0.307610,0.212141,0.00010430,0.000000,0.000000,1.000000,0.000000,0.082987,0.043290,0.044272,0.661181,0.550192,0.379493,0.653681,0.474993,0.597261,0.425782,0.750262,0.496092
73,0.341585,0.329499,0.311966,0.220906,0.00009692,0.000000,0.000000,1.000000,0.000000,0.048837,0.025030,0.025168,0.820002,0.558567,0.387508,0.617216,0.510097,0.640459,0.471084,0.705301,0.586535
74,0.338015,0.327592,0.309434,0.216267,0.00008969,0.000000,0.000000,1.000000,0.000000,0.063405,0.032741,0.033032,0.787591,0.558841,0.387772,0.662713,0.483117,0.615492,0.444556,0.750410,0.521695
75,0.332533,0.323678,0.301963,0.207234,0.00008263,0.000000,0.000000,1.000000,0.000000,0.075801,0.039394,0.039880,0.763668,0.557763,0.386735,0.652497,0.487050,0.574286,0.402806,0.797195,0.448795
76,0.337951,0.321431,0.307342,0.211518,0.00007575,0.000000,0.000000,1.000000,0.000000,0.085027,0.044401,0.045055,0.753769,0.559597,0.388500,0.612006,0.515456,0.584744,0.413172,0.744104,0.481602
77,0.339831,0.328031,0.312916,0.217056,0.00006908,0.000000,0.000000,1.000000,0.000000,0.087562,0.045785,0.046435,0.765924,0.549782,0.379103,0.683751,0.459710,0.614319,0.443334,0.754057,0.518276
78,0.333155,0.330344,0.314636,0.219437,0.00006263,0.000000,0.000000,1.000000,0.000000,0.080886,0.042148,0.042613,0.794180,0.561371,0.390213,0.633725,0.503845,0.616287,0.445387,0.735902,0.530120
79,0.343288,0.335205,0.321065,0.224050,0.00005642,0.000000,0.000000,1.000000,0.000000,0.097926,0.051484,0.052444,0.737683,0.561391,0.390232,0.659847,0.488501,0.624943,0.454485,0.708428,0.559061
80,0.331195,0.322740,0.319963,0.222916,0.00005046,0.000000,0.000000,1.000000,0.000000,0.098010,0.051530,0.052386,0.759246,0.559643,0.388545,0.643328,0.495224,0.622198,0.451587,0.753560,0.529836
81,0.337193,0.328522,0.316587,0.218902,0.00004479,0.000000,0.000000,1.000000,0.000000,0.101937,0.053706,0.054667,0.753398,0.561153,0.390002,0.661098,0.487459,0.603256,0.431902,0.763767,0.498494
82,0.335867,0.324731,0.320822,0.222526,0.00003940,0.000000,0.000000,1.000000,0.000000,0.107892,0.057022,0.058092,0.755817,0.563568,0.392338,0.634894,0.506649,0.611828,0.440743,0.774240,0.505739
83,0.332665,0.325266,0.325693,0.227159,0.00003432,0.000000,0.000000,1.000000,0.000000,0.112509,0.059607,0.060738,0.762080,0.559942,0.388833,0.655702,0.488588,0.630322,0.460197,0.718100,0.561666
84,0.331181,0.327235,0.329532,0.229725,0.00002955,0.000000,0.000000,1.000000,0.000000,0.123915,0.066050,0.067590,0.743470,0.563883,0.392645,0.633561,0.508013,0.630330,0.460206,0.722561,0.558979
85,0.333300,0.322644,0.325514,0.225454,0.00002512,0.000000,0.000000,1.000000,0.000000,0.124141,0.066178,0.067681,0.748828,0.564513,0.393256,0.632632,0.509638,0.613403,0.442380,0.765512,0.511723
86,0.330828,0.326199,0.324402,0.225109,0.00002103,0.000000,0.000000,1.000000,0.000000,0.117272,0.062288,0.063550,0.758340,0.564661,0.393399,0.633251,0.509477,0.615677,0.444750,0.740503,0.526864
87,0.334298,0.324198,0.325984,0.226615,0.00001729,0.000000,0.000000,1.000000,0.000000,0.119515,0.063556,0.064900,0.754140,0.559118,0.388039,0.658325,0.485896,0.625304,0.454867,0.753646,0.534313
88,0.339365,0.328791,0.334187,0.232288,0.00001392,0.000000,0.000000,1.000000,0.000000,0.143955,0.077560,0.079885,0.727146,0.561287,0.390131,0.655114,0.490970,0.631505,0.461459,0.744979,0.548030
89,0.325636,0.325491,0.332485,0.230941,0.00001093,0.000000,0.000000,1.000000,0.000000,0.140336,0.075463,0.077601,0.732518,0.560206,0.389088,0.660822,0.486181,0.629397,0.459212,0.757765,0.538220
90,0.330189,0.326948,0.328646,0.227298,0.00000832,0.000000,0.000000,1.000000,0.000000,0.137717,0.073950,0.075998,0.732948,0.555872,0.384919,0.671012,0.474459,0.620997,0.450323,0.761772,0.524137
91,0.325724,0.325004,0.328636,0.227765,0.00000609,0.000000,0.000000,1.000000,0.000000,0.133510,0.071530,0.073402,0.737222,0.556953,0.385957,0.661211,0.481096,0.624081,0.453574,0.757777,0.530487
