epoch,train_loss,val_loss,val_dice_mean,val_iou_mean,lr,dice_MA,iou_MA,prec_MA,recall_MA,dice_HE,iou_HE,prec_HE,recall_HE,dice_EX,iou_EX,prec_EX,recall_EX,dice_SE,iou_SE,prec_SE,recall_SE
68,0.568078,0.557130,0.297769,0.190017,0.00013487,0.004544,0.002277,0.002277,0.995779,0.327115,0.195539,0.208925,0.753204,0.549679,0.379005,0.440563,0.730640,0.309738,0.183248,0.215538,0.550198
69,0.564426,0.556519,0.300536,0.190866,0.00012711,0.004545,0.002278,0.002278,0.995990,0.339677,0.204585,0.221338,0.729938,0.529714,0.360279,0.399406,0.786220,0.328210,0.196323,0.250652,0.475272
70,0.556843,0.554489,0.319987,0.205979,0.00011942,0.004543,0.002277,0.002277,0.994935,0.407989,0.256273,0.299339,0.640449,0.538869,0.368803,0.418294,0.757109,0.328549,0.196565,0.237093,0.534866
71,0.559496,0.552599,0.322928,0.207922,0.00011181,0.004537,0.002274,0.002274,0.995779,0.370532,0.227395,0.247479,0.736978,0.540780,0.370596,0.419671,0.760144,0.375863,0.231423,0.325661,0.444362
72,0.559841,0.552503,0.310564,0.201382,0.00010430,0.004534,0.002272,0.002272,0.996201,0.321911,0.191832,0.202342,0.786920,0.584324,0.412752,0.499820,0.703215,0.331488,0.198673,0.291028,0.385015
73,0.559434,0.549364,0.305756,0.195423,0.00009692,0.004544,0.002277,0.002277,0.994512,0.353194,0.214472,0.230112,0.759364,0.543692,0.373336,0.417200,0.780263,0.321593,0.191606,0.245136,0.467359
74,0.556252,0.549209,0.335788,0.221095,0.00008969,0.004534,0.002272,0.002272,0.997045,0.363499,0.222119,0.239604,0.752709,0.602108,0.430726,0.533904,0.690289,0.373011,0.229265,0.372139,0.373887
75,0.556338,0.547768,0.298483,0.190488,0.00008263,0.004544,0.002277,0.002277,0.994512,0.313228,0.185697,0.193737,0.817337,0.549204,0.378553,0.425199,0.775318,0.326956,0.195426,0.242718,0.500742
76,0.560636,0.546931,0.325088,0.211663,0.00007575,0.004538,0.002274,0.002274,0.995568,0.365785,0.223829,0.240823,0.760299,0.579831,0.408283,0.484498,0.721873,0.350197,0.212266,0.270774,0.495549
77,0.556672,0.546329,0.325161,0.210062,0.00006908,0.004540,0.002275,0.002275,0.994512,0.360965,0.220230,0.235657,0.770860,0.549648,0.378976,0.428388,0.766663,0.385489,0.238765,0.313948,0.499258
78,0.551338,0.545420,0.333601,0.218187,0.00006263,0.004544,0.002277,0.002277,0.994512,0.405549,0.254350,0.281487,0.725153,0.578909,0.407369,0.478016,0.733787,0.345400,0.208752,0.256251,0.529674
79,0.554627,0.545402,0.335543,0.219123,0.00005642,0.004541,0.002276,0.002276,0.995357,0.404541,0.253558,0.279782,0.730103,0.571039,0.399618,0.464462,0.741093,0.362052,0.221040,0.286042,0.493076
80,0.555922,0.546698,0.340101,0.223426,0.00005046,0.004533,0.002271,0.002271,0.995779,0.408913,0.257002,0.285276,0.721687,0.585126,0.413554,0.493198,0.719175,0.361831,0.220875,0.336019,0.391939
81,0.552355,0.545556,0.323558,0.209019,0.00004479,0.004538,0.002274,0.002274,0.994512,0.371785,0.228339,0.245857,0.762169,0.553587,0.382731,0.434933,0.761268,0.364320,0.222733,0.303560,0.455490
82,0.553848,0.546070,0.329688,0.215513,0.00003940,0.004534,0.002272,0.002272,0.995568,0.361151,0.220369,0.235940,0.769540,0.586766,0.415194,0.506533,0.697201,0.366300,0.224215,0.317547,0.432740
83,0.549540,0.545369,0.332060,0.216930,0.00003432,0.004537,0.002274,0.002274,0.995568,0.382499,0.236475,0.257320,0.744844,0.580452,0.408900,0.486028,0.720411,0.360752,0.220071,0.312139,0.427300
84,0.547941,0.544336,0.341740,0.224658,0.00002955,0.004534,0.002272,0.002272,0.995568,0.404064,0.253183,0.280387,0.722953,0.585902,0.414329,0.496448,0.714679,0.372458,0.228847,0.349523,0.398615
85,0.548728,0.543487,0.338831,0.221999,0.00002512,0.004538,0.002274,0.002274,0.994935,0.407242,0.255683,0.283618,0.721907,0.577673,0.406146,0.476309,0.733843,0.365871,0.223894,0.316112,0.434224
86,0.545224,0.543795,0.334307,0.218855,0.00002103,0.004537,0.002273,0.002274,0.995357,0.383554,0.237282,0.257614,0.750399,0.584358,0.412786,0.489921,0.723896,0.364781,0.223078,0.325140,0.415430
87,0.548365,0.543613,0.337395,0.221309,0.00001729,0.004537,0.002273,0.002273,0.995357,0.394472,0.245696,0.268772,0.741048,0.585669,0.414096,0.491974,0.723446,0.364903,0.223169,0.325943,0.414441
88,0.550273,0.544138,0.333501,0.218536,0.00001392,0.004535,0.002273,0.002273,0.995357,0.372683,0.229017,0.246666,0.761949,0.589360,0.417797,0.497048,0.723783,0.367424,0.225058,0.332865,0.409990
89,0.544687,0.543432,0.337585,0.221755,0.00001093,0.004536,0.002273,0.002273,0.995146,0.385894,0.239076,0.259895,0.749024,0.591198,0.419645,0.501586,0.719793,0.368711,0.226025,0.338360,0.405045
