epoch,train_loss,val_loss,val_dice_mean,val_iou_mean,lr,dice_MA,iou_MA,prec_MA,recall_MA,dice_HE,iou_HE,prec_HE,recall_HE,dice_EX,iou_EX,prec_EX,recall_EX,dice_SE,iou_SE,prec_SE,recall_SE
29,0.549194,0.546328,0.252174,0.156729,0.00008752,0.008887,0.004463,0.004472,0.703460,0.239448,0.136007,0.141224,0.786403,0.514251,0.346122,0.526191,0.502840,0.246110,0.140322,0.165102,0.483190
30,0.547018,0.548569,0.232499,0.139366,0.00008646,0.014002,0.007050,0.007071,0.703079,0.263218,0.151555,0.158236,0.782114,0.427871,0.272160,0.329340,0.610525,0.224904,0.126699,0.132089,0.756390
31,0.545780,0.542512,0.258060,0.159289,0.00008537,0.018730,0.009454,0.009519,0.580593,0.272035,0.157431,0.164824,0.778256,0.498423,0.331933,0.463531,0.538995,0.243052,0.138337,0.156084,0.548885
32,0.542247,0.540401,0.263573,0.163213,0.00008424,0.018826,0.009502,0.009541,0.700219,0.259842,0.149321,0.155328,0.794298,0.503882,0.336793,0.454920,0.564654,0.271743,0.157235,0.171988,0.647021
33,0.538990,0.537188,0.270322,0.168261,0.00008308,0.022160,0.011204,0.011262,0.684206,0.275747,0.159923,0.166014,0.813383,0.515532,0.347284,0.486891,0.547754,0.267850,0.154634,0.172956,0.593455
34,0.537806,0.536167,0.310834,0.197152,0.00008189,0.035172,0.017901,0.018160,0.556954,0.394710,0.245881,0.274019,0.705405,0.526519,0.357330,0.549970,0.504986,0.286934,0.167498,0.194653,0.545588
35,0.532572,0.534900,0.307359,0.193686,0.00008066,0.039352,0.020071,0.020352,0.592127,0.390880,0.242915,0.265670,0.739315,0.511952,0.344042,0.506454,0.517570,0.287253,0.167715,0.190023,0.588245
36,0.533161,0.531721,0.281697,0.174634,0.00007941,0.031284,0.015891,0.016030,0.645506,0.298392,0.175359,0.185770,0.757806,0.497339,0.330972,0.476279,0.520346,0.299773,0.176313,0.196379,0.633100
37,0.529958,0.530325,0.325575,0.208442,0.00007813,0.058629,0.030200,0.031049,0.524640,0.464188,0.302243,0.353763,0.674834,0.523480,0.354536,0.517249,0.529863,0.256002,0.146790,0.170582,0.512781
38,0.529890,0.526192,0.335851,0.215004,0.00007681,0.070663,0.036626,0.037991,0.504814,0.480887,0.316558,0.408007,0.585465,0.512240,0.344303,0.483221,0.544967,0.279615,0.162530,0.182352,0.599235
39,0.526453,0.523708,0.328851,0.210070,0.00007548,0.071636,0.037148,0.038231,0.567439,0.463115,0.301333,0.357589,0.656996,0.522326,0.353479,0.536203,0.509150,0.258325,0.148320,0.175905,0.486079
40,0.519818,0.516899,0.332433,0.212075,0.00007411,0.070226,0.036391,0.037303,0.598036,0.452929,0.292765,0.335174,0.698237,0.522302,0.353456,0.530738,0.514130,0.284274,0.165687,0.193455,0.535819
41,0.517089,0.509129,0.353676,0.226995,0.00007273,0.103300,0.054463,0.058109,0.464684,0.494135,0.328140,0.473487,0.516666,0.517481,0.349055,0.516728,0.518235,0.299787,0.176323,0.203070,0.572411
42,0.509947,0.501351,0.347297,0.221865,0.00007132,0.097535,0.051268,0.054011,0.502335,0.481463,0.317057,0.421782,0.560816,0.511192,0.343356,0.501379,0.521396,0.298999,0.175779,0.200884,0.584459
43,0.507284,0.491178,0.348113,0.220702,0.00006989,0.138339,0.074310,0.083307,0.407587,0.456476,0.295736,0.524073,0.404324,0.520901,0.352174,0.532061,0.510199,0.276737,0.160589,0.189179,0.515182
44,0.499055,0.482326,0.346235,0.218220,0.00006844,0.153260,0.082990,0.095180,0.393194,0.439491,0.281633,0.513105,0.384349,0.517390,0.348972,0.463594,0.585309,0.274799,0.159285,0.175720,0.630047
45,0.495937,0.476576,0.325153,0.198821,0.00006697,0.220826,0.124117,0.151058,0.410352,0.257278,0.147630,0.386891,0.192716,0.487607,0.322408,0.560511,0.431486,0.334901,0.201130,0.247570,0.517421
46,0.484755,0.449397,0.372309,0.236293,0.00006549,0.195415,0.108288,0.129313,0.399771,0.464909,0.302855,0.505580,0.430295,0.520040,0.351388,0.502200,0.539194,0.308872,0.182643,0.208373,0.596630
47,0.473751,0.445196,0.372809,0.237743,0.00006399,0.148060,0.079949,0.090022,0.416738,0.472364,0.309212,0.397808,0.581310,0.506144,0.338817,0.497388,0.515214,0.364669,0.222994,0.276789,0.534313
48,0.465416,0.431029,0.410275,0.263747,0.00006247,0.224440,0.126405,0.168615,0.335526,0.467190,0.304793,0.441454,0.496112,0.508599,0.341021,0.516249,0.501172,0.440871,0.282768,0.549096,0.368284
49,0.453066,0.405767,0.441936,0.288201,0.00006095,0.277233,0.160923,0.229962,0.348966,0.484836,0.319989,0.447183,0.529414,0.514835,0.346651,0.498775,0.531963,0.490841,0.325241,0.453062,0.535493
50,0.434069,0.406615,0.423552,0.271784,0.00005941,0.287312,0.167755,0.293288,0.281575,0.489421,0.323996,0.429460,0.568844,0.468819,0.306181,0.422293,0.526866,0.448654,0.289203,0.323030,0.734166
51,0.429218,0.382479,0.446918,0.293149,0.00005786,0.283884,0.165422,0.248163,0.331618,0.462194,0.300554,0.407100,0.534533,0.476216,0.312522,0.508571,0.447732,0.565379,0.394096,0.594381,0.539075
52,0.415108,0.362541,0.426910,0.274412,0.00005631,0.298131,0.175178,0.292419,0.304070,0.450992,0.291149,0.376356,0.562552,0.509266,0.341621,0.566312,0.462661,0.449251,0.289699,0.708585,0.328883
53,0.407241,0.366466,0.441611,0.288220,0.00005475,0.272672,0.157857,0.294014,0.254218,0.486298,0.321264,0.498791,0.474415,0.522757,0.353873,0.484596,0.567441,0.484718,0.319886,0.734082,0.361812
54,0.401151,0.353610,0.409527,0.260517,0.00005319,0.285008,0.166186,0.257726,0.318749,0.447642,0.288363,0.376386,0.552179,0.499115,0.332547,0.575344,0.440723,0.406341,0.254974,0.758398,0.277515
55,0.390479,0.350827,0.424356,0.272049,0.00005162,0.310700,0.183922,0.276074,0.355257,0.427058,0.271503,0.310717,0.682669,0.515878,0.347598,0.535168,0.497930,0.443789,0.285173,0.673515,0.330918
56,0.385962,0.361710,0.434671,0.281579,0.00005005,0.288281,0.168416,0.306339,0.272233,0.472425,0.309265,0.380498,0.622922,0.523781,0.354812,0.525005,0.522562,0.454195,0.293824,0.773555,0.321475
57,0.382114,0.357916,0.443838,0.290877,0.00004848,0.296502,0.174055,0.265252,0.336098,0.412998,0.260238,0.300806,0.658658,0.486777,0.321682,0.511351,0.464457,0.579074,0.407532,0.659388,0.516200
58,0.376470,0.347827,0.455775,0.299830,0.00004691,0.295592,0.173428,0.267371,0.330474,0.483087,0.318467,0.392566,0.627864,0.498846,0.332309,0.514469,0.484144,0.545577,0.375115,0.664504,0.462756
59,0.370384,0.346760,0.464738,0.308747,0.00004535,0.290302,0.169797,0.328243,0.260223,0.481674,0.317241,0.396612,0.613187,0.507678,0.340194,0.529087,0.487935,0.579298,0.407755,0.715431,0.486690
60,0.368865,0.341651,0.461138,0.304612,0.00004379,0.296947,0.174362,0.253055,0.359260,0.478982,0.314909,0.382682,0.640048,0.526253,0.357085,0.524510,0.528009,0.542371,0.372091,0.763827,0.420466
