epoch,train_loss,val_loss,val_dice_mean,val_iou_mean,lr,dice_MA,iou_MA,prec_MA,recall_MA,dice_HE,iou_HE,prec_HE,recall_HE,dice_EX,iou_EX,prec_EX,recall_EX,dice_SE,iou_SE,prec_SE,recall_SE
22,0.600119,0.600516,0.037212,0.019172,0.00013487,0.004532,0.002271,0.002271,0.998523,0.048034,0.024608,0.024701,0.867004,0.018210,0.009189,0.009189,0.998651,0.078071,0.040621,0.041656,0.620425
23,0.599620,0.600185,0.043760,0.022776,0.00011942,0.004522,0.002266,0.002266,0.999578,0.046341,0.023720,0.023834,0.832517,0.018624,0.009399,0.009400,0.996797,0.105555,0.055718,0.059090,0.494065
24,0.599027,0.600344,0.037764,0.019503,0.00010430,0.004528,0.002269,0.002269,0.998734,0.041544,0.021212,0.021257,0.910731,0.018600,0.009387,0.009387,0.997471,0.086384,0.045142,0.046521,0.603610
25,0.598810,0.600077,0.038565,0.019947,0.00008969,0.004529,0.002269,0.002269,0.999156,0.039802,0.020305,0.020354,0.893955,0.019178,0.009682,0.009682,0.996516,0.090751,0.047532,0.049233,0.579130
26,0.598484,0.599950,0.040089,0.020789,0.00007575,0.004527,0.002269,0.002269,0.999156,0.039691,0.020247,0.020305,0.875804,0.018956,0.009569,0.009569,0.996178,0.097183,0.051073,0.052876,0.599654
27,0.598310,0.600028,0.040437,0.021014,0.00006263,0.004528,0.002269,0.002269,0.998734,0.036691,0.018688,0.018726,0.902921,0.018424,0.009297,0.009298,0.998145,0.102107,0.053800,0.056091,0.568497
28,0.597957,0.599565,0.046573,0.024379,0.00005046,0.004526,0.002268,0.002268,0.999578,0.041841,0.021367,0.021432,0.875749,0.020143,0.010174,0.010175,0.993256,0.119783,0.063707,0.067142,0.554649
29,0.598431,0.599575,0.044159,0.023023,0.00003940,0.004529,0.002270,0.002270,0.998734,0.042039,0.021471,0.021535,0.878115,0.019741,0.009969,0.009969,0.994549,0.110327,0.058384,0.060755,0.599407
30,0.597840,0.599466,0.045091,0.023562,0.00002955,0.004528,0.002269,0.002269,0.998945,0.039358,0.020074,0.020125,0.887960,0.020711,0.010464,0.010464,0.992975,0.115768,0.061441,0.064100,0.596934
31,0.598050,0.599439,0.047883,0.025095,0.00002103,0.004527,0.002269,0.002269,0.999578,0.042856,0.021897,0.021961,0.882900,0.021191,0.010709,0.010710,0.991514,0.122956,0.065505,0.068550,0.595945
32,0.598096,0.599333,0.046490,0.024284,0.00001392,0.004529,0.002270,0.002270,0.999367,0.044033,0.022512,0.022586,0.872779,0.021980,0.011112,0.011113,0.989828,0.115419,0.061244,0.063678,0.615727
33,0.597309,0.599180,0.049698,0.026046,0.00000832,0.004529,0.002269,0.002269,0.999578,0.049668,0.025466,0.025573,0.858974,0.021573,0.010904,0.010905,0.990727,0.123024,0.065544,0.068559,0.598417
34,0.598411,0.599268,0.046156,0.024096,0.00000427,0.004530,0.002270,0.002270,0.998734,0.045932,0.023506,0.023586,0.873879,0.020593,0.010404,0.010405,0.993312,0.113571,0.060204,0.062585,0.612760
35,0.597811,0.599362,0.047839,0.025088,0.00000182,0.004528,0.002269,0.002269,0.999578,0.042298,0.021606,0.021666,0.886255,0.020400,0.010305,0.010306,0.993256,0.124128,0.066171,0.069216,0.600643
36,0.597448,0.598825,0.055537,0.029440,0.00030000,0.004531,0.002271,0.002271,0.998945,0.046483,0.023795,0.023893,0.852208,0.022012,0.011129,0.011130,0.990109,0.149121,0.080567,0.084240,0.648863
37,0.597579,0.599823,0.099351,0.058560,0.00029980,0.004515,0.002262,0.002262,1.000000,0.028382,0.014395,0.014417,0.906826,0.022841,0.011552,0.011553,0.993031,0.341665,0.206029,0.311305,0.378586
38,0.596103,0.598278,0.037098,0.019006,0.00029918,0.004549,0.002280,0.002280,0.995357,0.053604,0.027540,0.027660,0.864419,0.036264,0.018467,0.018471,0.987187,0.053974,0.027735,0.027841,0.879575
39,0.595331,0.596637,0.066592,0.035222,0.00029816,0.004535,0.002273,0.002273,0.997889,0.063477,0.032779,0.032949,0.863759,0.048755,0.024986,0.025011,0.962459,0.149602,0.080848,0.087175,0.526954
40,0.594344,0.598313,0.055525,0.028989,0.00029673,0.004530,0.002270,0.002270,0.999578,0.036449,0.018563,0.018575,0.967329,0.068916,0.035688,0.035862,0.880241,0.112206,0.059437,0.065332,0.397132
41,0.593957,0.594028,0.093538,0.050342,0.00029491,0.004546,0.002278,0.002278,0.998312,0.086641,0.045282,0.045579,0.874319,0.091554,0.047973,0.048083,0.954704,0.191413,0.105836,0.114625,0.579871
42,0.593885,0.594377,0.115773,0.062972,0.00029268,0.004525,0.002268,0.002268,0.999789,0.098987,0.052071,0.052493,0.866179,0.180027,0.098917,0.100362,0.872991,0.179553,0.098631,0.124939,0.318991
43,0.594682,0.595774,0.074144,0.039442,0.00029007,0.004541,0.002276,0.002276,0.997467,0.084660,0.044201,0.044470,0.879710,0.046258,0.023676,0.023690,0.976340,0.161116,0.087616,0.093024,0.601137
44,0.592526,0.595507,0.137497,0.079858,0.00028708,0.004518,0.002264,0.002264,0.999789,0.045161,0.023102,0.023154,0.911226,0.145863,0.078669,0.079187,0.923289,0.354445,0.215396,0.295782,0.442136
45,0.591659,0.594120,0.094640,0.051126,0.00028371,0.004570,0.002290,0.002290,0.992191,0.080128,0.041736,0.041957,0.887960,0.092005,0.048221,0.048329,0.955491,0.201856,0.112258,0.119722,0.642928
46,0.591411,0.591414,0.118062,0.064430,0.00027997,0.004531,0.002270,0.002270,0.997889,0.101078,0.053229,0.053942,0.801001,0.207955,0.116043,0.118007,0.874564,0.158683,0.086179,0.090716,0.632789
47,0.591072,0.590076,0.152932,0.085654,0.00027588,0.004542,0.002276,0.002276,0.996834,0.146533,0.079059,0.081251,0.745559,0.193581,0.107163,0.108221,0.916376,0.267074,0.154117,0.172204,0.594708
48,0.589232,0.590419,0.175504,0.101220,0.00027145,0.004536,0.002273,0.002273,0.999156,0.129762,0.069382,0.070194,0.857104,0.228663,0.129091,0.131188,0.889794,0.339056,0.204134,0.235435,0.605589
49,0.588132,0.591418,0.103003,0.055774,0.00026668,0.004551,0.002281,0.002281,0.996201,0.066285,0.034279,0.034363,0.932952,0.162822,0.088626,0.089259,0.925930,0.178355,0.097909,0.100258,0.806874
50,0.587160,0.589781,0.144568,0.081387,0.00026160,0.004547,0.002279,0.002279,0.998523,0.085567,0.044696,0.044962,0.882955,0.271780,0.157260,0.159550,0.916376,0.216375,0.121312,0.134922,0.545994
51,0.584679,0.587990,0.207123,0.123689,0.00025621,0.004535,0.002273,0.002273,0.998100,0.131593,0.070430,0.071073,0.886310,0.284158,0.165608,0.168665,0.901371,0.408207,0.256445,0.320079,0.563304
52,0.587903,0.586853,0.176277,0.100744,0.00025054,0.004546,0.002278,0.002278,0.997045,0.152049,0.082279,0.084407,0.765469,0.301461,0.177482,0.180591,0.911599,0.247052,0.140935,0.159814,0.544016
53,0.584316,0.587417,0.155628,0.088308,0.00024458,0.004546,0.002278,0.002278,0.996834,0.098346,0.051716,0.052086,0.879215,0.288748,0.168735,0.172231,0.892604,0.230873,0.130501,0.137584,0.717112
54,0.583717,0.584205,0.161338,0.092402,0.00023837,0.004554,0.002282,0.002282,0.997256,0.096853,0.050891,0.051210,0.890875,0.318181,0.189189,0.193177,0.901596,0.225765,0.127247,0.138374,0.612760
55,0.582107,0.583887,0.225430,0.138741,0.00023192,0.004539,0.002275,0.002275,0.998312,0.095051,0.049897,0.050316,0.857104,0.435028,0.277978,0.296286,0.818141,0.367100,0.224815,0.270846,0.569486
56,0.583276,0.584006,0.187104,0.109404,0.00022525,0.004559,0.002285,0.002285,0.997678,0.109268,0.057791,0.058250,0.879985,0.295096,0.173086,0.175630,0.922783,0.339495,0.204453,0.248933,0.533630
57,0.582060,0.582095,0.200663,0.117087,0.00021837,0.004558,0.002284,0.002284,0.997045,0.184326,0.101519,0.103865,0.818052,0.356581,0.216975,0.222722,0.893728,0.257187,0.147570,0.174211,0.491098
58,0.578916,0.580448,0.233257,0.143074,0.00021131,0.004541,0.002276,0.002276,0.998523,0.137020,0.073549,0.074559,0.844508,0.452430,0.292349,0.314332,0.806957,0.339038,0.204122,0.252857,0.514342
59,0.576385,0.579401,0.227691,0.138432,0.00020408,0.004547,0.002279,0.002279,0.997678,0.128248,0.068518,0.069707,0.800726,0.394091,0.245400,0.254529,0.872485,0.383878,0.237530,0.317579,0.485163
60,0.578074,0.578015,0.191148,0.111853,0.00019670,0.004554,0.002282,0.002282,0.995357,0.118007,0.062703,0.063325,0.864639,0.327444,0.195775,0.200185,0.898842,0.314586,0.186652,0.210886,0.618942
61,0.573107,0.577311,0.230872,0.142356,0.00018919,0.004548,0.002279,0.002279,0.999367,0.108037,0.057103,0.057556,0.878940,0.444366,0.285649,0.301187,0.847027,0.366536,0.224392,0.326566,0.417656
62,0.574770,0.579414,0.251178,0.151844,0.00018158,0.004552,0.002281,0.002281,0.996623,0.258006,0.148109,0.153999,0.794786,0.332520,0.199415,0.204725,0.884905,0.409634,0.257572,0.346694,0.500495
63,0.573937,0.576936,0.263409,0.160261,0.00017389,0.004551,0.002281,0.002281,0.998945,0.303786,0.179096,0.188774,0.777460,0.415250,0.262029,0.276312,0.835225,0.330049,0.197640,0.232028,0.571464
64,0.570290,0.569389,0.267663,0.164570,0.00016613,0.004555,0.002283,0.002283,0.998100,0.246458,0.140549,0.145157,0.815742,0.406138,0.254814,0.265943,0.858941,0.413499,0.260636,0.363059,0.480218
65,0.570586,0.571810,0.255405,0.154621,0.00015832,0.004549,0.002280,0.002280,0.995779,0.294008,0.172338,0.180198,0.798031,0.414571,0.261488,0.275080,0.841070,0.308491,0.182376,0.209155,0.587537
66,0.570378,0.574629,0.282586,0.175950,0.00015050,0.004541,0.002276,0.002276,0.999789,0.297970,0.175067,0.183256,0.796656,0.481036,0.316687,0.342604,0.807182,0.346796,0.209772,0.357687,0.336548
67,0.570411,0.575307,0.237926,0.144561,0.00014268,0.004560,0.002285,0.002285,0.991558,0.420366,0.266116,0.306584,0.668445,0.355560,0.216220,0.222043,0.891817,0.171216,0.093623,0.100616,0.573937
68,0.572812,0.573943,0.278096,0.172811,0.00013487,0.004542,0.002276,0.002276,0.997467,0.283895,0.165430,0.171604,0.821352,0.480431,0.316163,0.343000,0.801619,0.343516,0.207376,0.268876,0.475519
69,0.568753,0.572366,0.255818,0.155753,0.00012711,0.004553,0.002282,0.002282,0.998312,0.253007,0.144824,0.149209,0.831307,0.433311,0.276577,0.289255,0.863212,0.332402,0.199330,0.410163,0.279426
70,0.560881,0.572647,0.304122,0.191470,0.00011942,0.004547,0.002279,0.002279,0.997678,0.392246,0.243971,0.276170,0.676640,0.474381,0.310943,0.336974,0.801000,0.345315,0.208689,0.268581,0.483432
71,0.560417,0.569333,0.279479,0.174606,0.00011181,0.004548,0.002279,0.002279,0.997678,0.319482,0.190109,0.200423,0.786975,0.502184,0.335278,0.361186,0.823761,0.291703,0.170756,0.223974,0.418150
72,0.562868,0.568082,0.270410,0.165880,0.00010430,0.004545,0.002278,0.002278,0.997467,0.314972,0.186924,0.198151,0.767395,0.442505,0.284114,0.302706,0.822243,0.319617,0.190205,0.254583,0.429278
73,0.559838,0.567862,0.268023,0.164434,0.00009692,0.004552,0.002281,0.002281,0.998100,0.271923,0.157356,0.163388,0.809966,0.437328,0.279860,0.292730,0.864224,0.358287,0.218240,0.346920,0.370425
74,0.564523,0.568918,0.273513,0.169417,0.00008969,0.004555,0.002283,0.002283,0.998523,0.266721,0.153883,0.159147,0.823057,0.471262,0.308269,0.327567,0.839553,0.351514,0.213234,0.341822,0.361771
75,0.566962,0.570144,0.295019,0.185712,0.00008263,0.004545,0.002278,0.002278,0.997045,0.306141,0.180736,0.189343,0.799021,0.499741,0.333103,0.360462,0.814432,0.369651,0.226731,0.306478,0.465628
76,0.562818,0.569207,0.304578,0.195359,0.00007575,0.004541,0.002275,0.002275,0.997467,0.290127,0.169678,0.176833,0.807436,0.552165,0.381373,0.431934,0.765146,0.371480,0.228109,0.323892,0.435460
77,0.563054,0.567516,0.296866,0.188764,0.00006908,0.004547,0.002279,0.002279,0.998100,0.271054,0.156774,0.162149,0.825477,0.526638,0.357440,0.391007,0.806339,0.385226,0.238564,0.375117,0.395895
78,0.561907,0.568977,0.301356,0.191433,0.00006263,0.004549,0.002280,0.002280,0.997889,0.301081,0.177219,0.185167,0.805016,0.523047,0.354139,0.386906,0.807014,0.376745,0.232092,0.325531,0.447082
79,0.559546,0.570361,0.298543,0.188841,0.00005642,0.004549,0.002279,0.002279,0.998100,0.303429,0.178848,0.186825,0.807271,0.511943,0.344034,0.372826,0.816680,0.374251,0.230203,0.313755,0.463650
80,0.563021,0.570209,0.301759,0.191310,0.00005046,0.004545,0.002278,0.002278,0.997889,0.300075,0.176522,0.183932,0.814202,0.510436,0.342675,0.370308,0.821176,0.391978,0.243764,0.363483,0.425321
81,0.555290,0.568129,0.290593,0.183940,0.00004479,0.004549,0.002279,0.002280,0.997467,0.260108,0.149497,0.153866,0.840383,0.518705,0.350170,0.381859,0.808419,0.379010,0.233814,0.318067,0.468843
82,0.553334,0.568231,0.299124,0.191068,0.00003940,0.004549,0.002280,0.002280,0.998100,0.273118,0.158156,0.163819,0.820637,0.541648,0.371411,0.414244,0.782230,0.377183,0.232425,0.314944,0.470079
83,0.553540,0.569167,0.301899,0.191601,0.00003432,0.004549,0.002280,0.002280,0.998100,0.306053,0.180674,0.189799,0.789836,0.518800,0.350257,0.382579,0.805665,0.378195,0.233194,0.317147,0.468348
84,0.550861,0.568224,0.298605,0.189273,0.00002955,0.004547,0.002279,0.002279,0.998312,0.288106,0.168297,0.175293,0.808316,0.514763,0.346587,0.379583,0.799483,0.387004,0.239929,0.348888,0.434471
85,0.563669,0.569039,0.299137,0.189303,0.00002512,0.004548,0.002279,0.002279,0.998312,0.296385,0.173974,0.182085,0.796161,0.508597,0.341019,0.373430,0.797123,0.387017,0.239938,0.356607,0.423096
86,0.562154,0.567946,0.295734,0.186266,0.00002103,0.004549,0.002280,0.002280,0.998100,0.297364,0.174649,0.182810,0.796436,0.495505,0.329350,0.356631,0.811509,0.385517,0.238786,0.369639,0.402819
87,0.550865,0.568859,0.298932,0.188588,0.00001729,0.004550,0.002280,0.002280,0.998100,0.308333,0.182266,0.191563,0.789726,0.497830,0.331407,0.358259,0.815556,0.385013,0.238400,0.359674,0.414194
88,0.557878,0.567064,0.295872,0.187589,0.00001392,0.004548,0.002279,0.002279,0.997889,0.279046,0.162146,0.168169,0.819097,0.520599,0.351898,0.384372,0.806395,0.379295,0.234031,0.340204,0.428536
89,0.554747,0.565665,0.302057,0.192176,0.00001093,0.004549,0.002280,0.002280,0.998312,0.298506,0.175437,0.183378,0.802046,0.527227,0.357983,0.393010,0.800663,0.377946,0.233004,0.339437,0.426311
90,0.560313,0.564724,0.298675,0.189725,0.00000832,0.004549,0.002280,0.002280,0.997678,0.287132,0.167632,0.174427,0.811452,0.524976,0.355910,0.389901,0.803248,0.378041,0.233077,0.334731,0.434224
91,0.565734,0.564591,0.302331,0.192146,0.00000609,0.004549,0.002280,0.002280,0.997678,0.300274,0.176661,0.184961,0.797426,0.521904,0.353092,0.386249,0.804428,0.382597,0.236550,0.342868,0.432740
92,0.557818,0.566114,0.307494,0.196430,0.00000427,0.004548,0.002279,0.002279,0.998312,0.309369,0.182990,0.192470,0.787910,0.534323,0.364557,0.401870,0.797010,0.381735,0.235892,0.346581,0.424827
93,0.557005,0.566540,0.313141,0.200400,0.00000284,0.004549,0.002280,0.002280,0.998312,0.329063,0.196933,0.209146,0.771300,0.532638,0.362990,0.399685,0.798134,0.386314,0.239399,0.359531,0.417409
94,0.558338,0.566799,0.300836,0.191103,0.00000182,0.004550,0.002280,0.002280,0.998312,0.290824,0.170154,0.177296,0.808591,0.519663,0.351044,0.382999,0.807969,0.388309,0.240932,0.352644,0.431998
95,0.554412,0.565278,0.302494,0.192925,0.00000120,0.004550,0.002280,0.002280,0.998312,0.286578,0.167255,0.173935,0.813267,0.531757,0.362172,0.399497,0.794931,0.387089,0.239994,0.357083,0.422601
96,0.551847,0.568868,0.326931,0.213211,0.00030000,0.004541,0.002276,0.002276,0.998734,0.349740,0.211930,0.230753,0.722072,0.582492,0.410927,0.494375,0.708834,0.370951,0.227710,0.351897,0.392186
97,0.556299,0.574356,0.264069,0.160955,0.00029995,0.004565,0.002288,0.002288,0.995357,0.274471,0.159065,0.163868,0.844398,0.377275,0.232495,0.239045,0.894571,0.399963,0.249971,0.320292,0.532394
98,0.556885,0.573715,0.296047,0.192433,0.00029980,0.004534,0.002272,0.002272,0.996623,0.295020,0.173035,0.181331,0.790881,0.599770,0.428336,0.531640,0.687929,0.284864,0.166088,0.213958,0.426063
99,0.550792,0.570084,0.238077,0.141592,0.00029954,0.004599,0.002305,0.002305,0.994724,0.355964,0.216519,0.234903,0.734503,0.315257,0.187125,0.191732,0.886198,0.276489,0.160422,0.183897,0.556874
100,0.563838,0.553271,0.238632,0.147567,0.00029918,0.004574,0.002292,0.002292,0.978261,0.339523,0.204473,0.223055,0.710522,0.472849,0.309629,0.338010,0.786670,0.137583,0.073873,0.077764,0.596192
101,0.552167,0.552563,0.233160,0.144604,0.00029872,0.004605,0.002308,0.002308,0.990713,0.135008,0.072391,0.072862,0.917991,0.493469,0.327553,0.354216,0.813139,0.299557,0.176164,0.188593,0.727745
102,0.556075,0.561506,0.255632,0.153903,0.00029816,0.004567,0.002289,0.002289,0.993035,0.326083,0.194802,0.206827,0.770145,0.329693,0.197384,0.201021,0.916039,0.362184,0.221138,0.294281,0.470821
103,0.553755,0.550541,0.294735,0.185221,0.00029750,0.004559,0.002285,0.002285,0.995146,0.335172,0.201326,0.215793,0.750179,0.498120,0.331665,0.360046,0.807969,0.341088,0.205609,0.452391,0.273739
104,0.552950,0.553171,0.300596,0.193829,0.00029673,0.004544,0.002277,0.002277,0.996201,0.243251,0.138467,0.142838,0.818987,0.559446,0.388355,0.441569,0.763179,0.395143,0.246217,0.356858,0.442631
105,0.544927,0.548416,0.334810,0.219766,0.00029587,0.004545,0.002278,0.002278,0.996834,0.357360,0.217552,0.238959,0.708322,0.592545,0.421005,0.498905,0.729459,0.384789,0.238229,0.354758,0.420376
106,0.548399,0.543764,0.361292,0.240587,0.00029491,0.004533,0.002272,0.002272,0.996201,0.440178,0.282198,0.346449,0.603432,0.595494,0.423988,0.520403,0.695909,0.404963,0.253889,0.419449,0.391444
107,0.538449,0.538023,0.280438,0.180293,0.00029384,0.004552,0.002281,0.002281,0.995568,0.171687,0.093905,0.095380,0.858534,0.545081,0.374647,0.414060,0.797404,0.400434,0.250339,0.356495,0.456726
108,0.545114,0.530478,0.319536,0.207213,0.00029268,0.004556,0.002283,0.002283,0.996201,0.312311,0.185052,0.196643,0.758429,0.568502,0.397137,0.448374,0.776554,0.392775,0.244380,0.354121,0.440900
109,0.535762,0.539746,0.312893,0.202565,0.00029142,0.004541,0.002276,0.002276,0.998734,0.305220,0.180094,0.191356,0.753699,0.574083,0.402606,0.480960,0.711925,0.367727,0.225285,0.419385,0.327399
110,0.544160,0.540124,0.319420,0.206324,0.00029007,0.004554,0.002282,0.002282,0.991558,0.360794,0.220103,0.241829,0.710137,0.560814,0.389674,0.442595,0.765202,0.351517,0.213237,0.259251,0.545747
111,0.528475,0.531046,0.318695,0.209442,0.00028862,0.004544,0.002277,0.002277,0.997045,0.262820,0.151291,0.155856,0.837798,0.599169,0.427724,0.510463,0.725188,0.408247,0.256477,0.504734,0.342730
112,0.532007,0.530416,0.326664,0.213593,0.00028708,0.004549,0.002280,0.002280,0.997256,0.291445,0.170580,0.179182,0.780375,0.571997,0.400558,0.465134,0.742610,0.438663,0.280953,0.431476,0.446093
113,0.528502,0.526675,0.320486,0.212682,0.00028544,0.004549,0.002279,0.002279,0.997678,0.255412,0.146403,0.150740,0.835763,0.624477,0.453993,0.580656,0.675452,0.397506,0.248055,0.347048,0.465134
114,0.518814,0.518733,0.322136,0.208143,0.00028371,0.004557,0.002284,0.002284,0.994090,0.323110,0.192684,0.204102,0.774985,0.548353,0.377746,0.415257,0.807014,0.412523,0.259861,0.339232,0.526212
115,0.527438,0.511383,0.319613,0.210877,0.00028188,0.006190,0.003105,0.003105,0.931617,0.264100,0.152140,0.157532,0.816347,0.613279,0.442251,0.562014,0.674834,0.394882,0.246014,0.375866,0.415925
116,0.517654,0.507012,0.328542,0.215426,0.00027997,0.005843,0.002930,0.002931,0.901013,0.323291,0.192813,0.205405,0.758759,0.595872,0.424372,0.508438,0.719625,0.389160,0.241588,0.294973,0.571711
117,0.510419,0.520947,0.304564,0.196526,0.00027797,0.005065,0.002539,0.002540,0.936471,0.276295,0.160292,0.167925,0.779055,0.570049,0.398649,0.451616,0.772676,0.366847,0.224625,0.491083,0.292779
118,0.505993,0.511888,0.367759,0.247119,0.00027588,0.006051,0.003035,0.003036,0.853103,0.432326,0.275776,0.321344,0.660415,0.621635,0.450995,0.670350,0.579521,0.411022,0.258671,0.455612,0.374382
119,0.518248,0.510175,0.323879,0.210932,0.00027371,0.004949,0.002480,0.002481,0.986703,0.286448,0.167166,0.174588,0.797261,0.558133,0.387090,0.440102,0.762673,0.445986,0.286989,0.425050,0.469090
120,0.512936,0.505633,0.350225,0.234123,0.00027145,0.005185,0.002599,0.002600,0.945125,0.355805,0.216401,0.236122,0.721522,0.629438,0.459255,0.641047,0.618242,0.410472,0.258235,0.380300,0.445846
121,0.493582,0.501619,0.362674,0.243271,0.00026911,0.006211,0.003115,0.003116,0.916209,0.394804,0.245954,0.277527,0.683736,0.624545,0.454065,0.631506,0.617736,0.425137,0.269952,0.409821,0.441642
122,0.500916,0.503874,0.351274,0.233127,0.00026668,0.007574,0.003801,0.003804,0.856268,0.392634,0.244272,0.277139,0.673175,0.608308,0.437099,0.534771,0.705294,0.396580,0.247334,0.439531,0.361276
123,0.498271,0.495101,0.353965,0.236347,0.00026418,0.006639,0.003330,0.003331,0.921697,0.387584,0.240375,0.265239,0.719432,0.624129,0.453625,0.598340,0.652242,0.397508,0.248057,0.366695,0.433976
124,0.490824,0.494327,0.301179,0.199733,0.00026160,0.006090,0.003054,0.003054,0.976995,0.196320,0.108844,0.110425,0.883780,0.624898,0.454438,0.623691,0.626110,0.377407,0.232595,0.299060,0.511375
125,0.494188,0.493596,0.371312,0.250114,0.00025894,0.007089,0.003557,0.003559,0.893415,0.452170,0.292132,0.351676,0.633078,0.622979,0.452411,0.581955,0.670226,0.403008,0.252355,0.423664,0.384273
126,0.491093,0.485631,0.348934,0.232328,0.00025621,0.006412,0.003216,0.003217,0.917898,0.366221,0.224156,0.240937,0.762939,0.620884,0.450204,0.575167,0.674497,0.402217,0.251735,0.364550,0.448566
127,0.492822,0.488098,0.369048,0.249616,0.00025341,0.007048,0.003537,0.003538,0.875053,0.433481,0.276716,0.322451,0.661130,0.643252,0.474113,0.662301,0.625267,0.392412,0.244100,0.473445,0.335064
